strain,species,genus,family,order,class,phylum,kingdom,id,genbank,intercept,slope,rate,rsquared,pval
[Clostridium] bolteae,[Clostridium] bolteae,Lachnoclostridium,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414319,CP022464,2.52833859696006,1.50962908418607e-05,1.97280000943496,0.955663038027698,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414319,CP002544,0.760906422703489,1.03199839749293e-05,1.32908534913463,0.992038340258861,0
Lactobacillus mucosae LM1,Lactobacillus mucosae,Lactobacillus,Lactobacillaceae,Lactobacillales,Bacilli,Firmicutes,Bacteria,ERR414319,CP011013,1.14289273946988,4.74279085978452e-05,2.00391632510248,0.969839254832677,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414319,CP000139,2.09994113340852,4.99349154240227e-05,5.39947698294474,0.993113483115837,0
Enterobacteria phage CUS-3,Enterobacteria phage CUS-3,P22virus,Podoviridae,Caudovirales,"","",Viruses,ERR414319,CP000711,1.00863057605674,0.00664382906125472,3.92995818792002,0.987396112186836,1.00180244744579e-195
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414319,CP001107,2.01114429446053,2.14743354899038e-05,1.62364845872856,0.838632671451897,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,FP929032,2.59841150166833,3.4031095350053e-05,2.33907710240322,0.934788419747999,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,CP011531,1.17274088661139,4.6104971496655e-05,5.15089276263853,0.999244488401746,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,AE015928,1.01953010983794,1.03500352345048e-05,1.46202957905671,0.982627102000081,0
Alistipes finegoldii DSM 17242,Alistipes finegoldii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,CP003274,1.98036492066041,5.71546166166531e-05,4.61831115236738,0.995101625392973,0
Collinsella aerofaciens,Collinsella aerofaciens,Collinsella,Coriobacteriaceae,Coriobacteriales,Coriobacteriia,Actinobacteria,Bacteria,ERR414320,CP024160,0.941110709892449,5.44214604933475e-05,2.13245654517073,0.995979063237123,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,CP022412,2.36514664042812,8.52987197318091e-06,1.32449822804589,0.944496907191521,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR414320,CP001071,1.29593399121371,6.10277470765228e-05,3.17715958419725,0.990053865658778,0
Ruminococcus sp. SR1/5,Ruminococcus sp. SR1/5,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414320,FP929053,1.43060031962047,2.43356567334853e-05,1.80481129267426,0.987844856979183,0
[Ruminococcus] torques L2-14,[Ruminococcus] torques,Blautia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414320,FP929055,1.08532309674581,2.94174358644842e-05,1.73649913802893,0.987751693584819,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,CP002544,2.217371109994,7.84689081414435e-06,1.2897231562163,0.95499486160742,0
[Eubacterium] siraeum 70/3,[Eubacterium] siraeum,"",Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414320,FP929044,2.05000477681154,2.51432336525822e-05,1.7041418950248,0.847506816504119,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414320,CP000139,1.72599783973467,5.08420356652693e-05,5.80298130435917,0.997582420002549,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414321,CP030777,1.96872641716628,5.41964422450768e-05,3.41563139098841,0.984240607401479,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414321,FP929032,0.890303392221403,2.33221642788053e-05,1.63746147850807,0.991638620195174,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414321,CP022412,2.52948950940698,9.31074876754644e-06,1.36655342849739,0.971682973196686,0
Coprococcus sp. ART55/1,Coprococcus sp. ART55/1,Coprococcus,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414321,FP929039,1.24791655256706,0.000150708775517796,11.1556181770564,0.983788675082057,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414321,CP002544,1.62393789471917,9.2944446727135e-06,1.34512035270401,0.909719770289018,0
[Eubacterium] siraeum 70/3,[Eubacterium] siraeum,"",Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414321,FP929044,3.071624240662,2.24474437258278e-05,1.59627061445564,0.897219449642611,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414321,CP000139,1.32684894617169,4.17090285360584e-05,4.24083014697501,0.994761213314638,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414321,CP001107,0.948773576743169,2.84361239754611e-05,1.7744159246002,0.964654576664786,0
Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,Oscillibacter,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414322,AP018532,1.33443818453755,2.00515660341315e-05,1.61056592186829,0.922723606936439,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,FP929032,1.08474430130659,1.92748380218938e-05,1.5465337105882,0.991889351295471,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,CP011531,2.20707663771163,4.86406639743853e-05,5.71356762116712,0.995409036082884,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,AE015928,1.69558887717977,1.01280566339576e-05,1.51819025937807,0.949817454161927,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414322,CP001104,2.30374194336244,5.73354648603394e-05,2.36106929014302,0.886828139260598,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,CP022412,2.01408190859104,1.00969038479831e-05,1.40003818960959,0.976040444175512,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,CP002544,1.07897667992162,1.29251637626283e-05,1.41549614563368,0.98533414925071,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414322,CP012801,2.58170525432416,8.70012661141109e-06,1.53864147931844,0.888022315394999,0
Roseburia intestinalis M50/1,Roseburia intestinalis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414322,FP929049,2.1649342363932,1.70707104605564e-05,1.64734457753995,0.946840039329354,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414322,CP001107,2.55543409580534,2.4105872491586e-05,1.73865051168254,0.759684333826421,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR414324,CP001071,0.735735638743722,2.16764883513581e-05,1.35261558546268,0.994441678389032,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414324,CP012801,1.03050246211986,8.22938643649172e-06,1.38559629442855,0.982010150867019,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414324,CP000139,0.931645366260435,5.04744356786135e-05,4.17297173151798,0.998240996411541,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414324,AP018536,1.03707184813779,1.59637631341969e-05,1.4723824447303,0.975914755005134,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414324,CP001107,0.825560835579503,1.72710086145079e-05,1.38798847193697,0.992603448073358,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,CP030777,3.52696197450973,4.34810501691449e-05,2.61959126308394,0.969444352269468,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,FP929032,0.937499233894943,3.59556999335622e-05,2.24566849732306,0.989801361547427,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,CP011531,2.14476979838411,4.88891233667917e-05,6.22425162299506,0.994414580086971,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,AE015928,1.58850669185309,1.21652076884953e-05,1.63192303635083,0.930781963533978,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,CP001104,1.02027287160864,4.14880589593005e-05,1.72766559289653,0.979858711941984,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,CP012098,1.78093583619211,2.94037850876055e-05,1.93997115521605,0.936935947071159,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,CP022412,2.23358823444914,9.09345403807623e-06,1.35349996547658,0.966014753739324,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,HF545616,1.16357647427931,1.86899412917056e-05,1.48456833849112,0.986949227607244,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR414325,CP001071,1.88724712889051,1.45558346341128e-05,1.34792891849761,0.988114334895096,0
Ruminococcus sp. SR1/5,Ruminococcus sp. SR1/5,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,FP929053,0.854287692343881,2.28150494183203e-05,1.64101462262851,0.986174631027692,0
Roseburia hominis A2-183,Roseburia hominis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,CP003040,2.89218889835834,1.94585513979579e-05,1.63770150343541,0.851204181282263,0
Coprococcus sp. ART55/1,Coprococcus sp. ART55/1,Coprococcus,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,FP929039,1.53172663785421,2.42862592998977e-05,1.75943992918521,0.986127074176716,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,CP002544,1.59626073616638,9.97597843128098e-06,1.36025087656611,0.955568534346423,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,CP012801,3.22896786074175,7.35746455408009e-06,1.4385812725183,0.832783646283222,0
Bacteroides fragilis YCH46,Bacteroides fragilis,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414325,AP006841,1.60438398054526,1.12764727663256e-05,1.50210343209201,0.985605353197675,0
Roseburia intestinalis M50/1,Roseburia intestinalis,Roseburia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414325,FP929049,0.980228811874812,5.99432684032244e-05,4.33825048931498,0.995112706973064,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,CP030777,2.14567793275752,4.70670394173787e-05,2.89016811531716,0.981299180166688,0
Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,Oscillibacter,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,AP018532,0.862841118762969,2.65458711609467e-05,1.76942846329227,0.98510153134265,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414326,FP929032,1.55568993553847,2.62026880993382e-05,1.93564141765083,0.967107787740541,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414326,CP011531,2.31413063936664,4.59328219331364e-05,5.55434429333097,0.995513358931213,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,CP012098,0.868500729684259,2.77125276891466e-05,1.67356183337007,0.99719308258762,0
Bacteroides caccae,Bacteroides caccae,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414326,CP022412,1.82665931884195,9.25844244815531e-06,1.35427944886008,0.973572349714077,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,HF545616,0.788340047234941,1.87926376543693e-05,1.38008265826828,0.995264568234986,0
Odoribacter splanchnicus DSM 20712,Odoribacter splanchnicus,Odoribacter,Odoribacteraceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414326,CP002544,2.04097679122333,8.83464247919388e-06,1.31771219855046,0.933134818772983,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414326,CP012801,1.17711869961217,9.28017327071249e-06,1.54928289276375,0.975071860156001,0
[Eubacterium] siraeum 70/3,[Eubacterium] siraeum,"",Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,FP929044,1.31874175765084,6.90382059209743e-05,3.46132731821653,0.973908676283224,0
Lachnospiraceae bacterium GAM79,Lachnospiraceae bacterium GAM79,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,AP018536,1.86283052405585,8.17254304432863e-05,10.1335684570314,0.991969960439989,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414326,CP001107,2.08117783002824,3.13283391665401e-05,2.059112077383,0.838415179889368,0
Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,Faecalibacterium,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414329,CP030777,0.987834240448555,4.39981697522504e-05,2.40160089430678,0.991634525484802,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414329,CP001104,0.983214558446432,5.82113660189416e-05,1.9837185599668,0.985120963251286,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414329,HF545616,1.81750730233381,1.62464646309181e-05,1.42569629563012,0.972392412796053,0
Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414329,CP012801,1.67899722025032,1.03318035535034e-05,1.58200139408413,0.886749652481828,0
Bacteroides vulgatus ATCC 8482,Bacteroides vulgatus,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414329,CP000139,0.911846877426049,4.87393457025436e-05,4.38468653324168,0.995879859097332,0
[Eubacterium] rectale ATCC 33656,[Eubacterium] rectale,"",Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414329,CP001107,2.01786835803282,2.67172167364657e-05,1.81660521123996,0.851523755625684,0
Oscillibacter sp. PEA192,Oscillibacter sp. PEA192,Oscillibacter,Oscillospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,AP018532,3.33101022131789,2.56234896278297e-05,1.89487396156812,0.971848168143265,0
Alistipes shahii WAL 8301,Alistipes shahii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414330,FP929032,1.66450830593831,3.05359378600562e-05,2.01998476484311,0.991394896392672,0
Bacteroides dorei CL03T12C01,Bacteroides dorei,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414330,CP011531,1.54609027242699,4.80547012435453e-05,5.38230064019159,0.997001614826783,0
Bacteroides thetaiotaomicron VPI-5482,Bacteroides thetaiotaomicron,Bacteroides,Bacteroidaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414330,AE015928,0.71002697259579,8.14011267706415e-06,1.28112191383019,0.985833100454862,0
Alistipes finegoldii DSM 17242,Alistipes finegoldii,Alistipes,Rikenellaceae,Bacteroidales,Bacteroidia,Bacteroidetes,Bacteria,ERR414330,CP003274,1.21591167731995,7.02584754939311e-05,4.34076606602917,0.988284050705157,0
Collinsella aerofaciens,Collinsella aerofaciens,Collinsella,Coriobacteriaceae,Coriobacteriales,Coriobacteriia,Actinobacteria,Bacteria,ERR414330,CP024160,0.906537293910186,5.89461224245717e-05,2.25848527895861,0.99796492366551,0
[Eubacterium] eligens ATCC 27750,[Eubacterium] eligens,Eubacterium,Eubacteriaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,CP001104,0.84742285829754,4.0301998443339e-05,1.6073004485611,0.995981140203295,0
Clostridiales bacterium CCNA10,Clostridiales bacterium CCNA10,"","",Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,AP018533,1.24953465371176,4.17224678139837e-05,2.53618597292542,0.918336139298988,0
Anaerostipes hadrus,Anaerostipes hadrus,Anaerostipes,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,CP012098,1.75078617098703,3.15225106419426e-05,1.97762167842223,0.956194308278499,0
Bifidobacterium adolescentis ATCC 15703,Bifidobacterium adolescentis,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,ERR414330,AP009256,1.16268746152156,3.9295802403139e-05,1.69576774349518,0.974807176382632,0
Ruminococcus bicirculans,Ruminococcus bicirculans,Ruminococcus,Ruminococcaceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,HF545616,2.31540025619839,1.65406115275687e-05,1.43542645136161,0.988831869713316,0
Akkermansia muciniphila ATCC BAA-835,Akkermansia muciniphila,Akkermansia,Akkermansiaceae,Verrucomicrobiales,Verrucomicrobiae,Verrucomicrobia,Bacteria,ERR414330,CP001071,3.12849581113087,1.43418763597969e-05,1.35302265800428,0.988720923498613,0
Intestinimonas butyriciproducens,Intestinimonas butyriciproducens,Intestinimonas,"",Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,CP011307,1.0741967163584,1.97376755789453e-05,1.59497049952283,0.986587863998286,0
Bifidobacterium longum NCC2705,Bifidobacterium longum,Bifidobacterium,Bifidobacteriaceae,Bifidobacteriales,Actinobacteria,Actinobacteria,Bacteria,ERR414330,AE014295,1.03355008041928,3.70482587901137e-05,1.70899087270918,0.987425637560639,0
[Ruminococcus] torques L2-14,[Ruminococcus] torques,Blautia,Lachnospiraceae,Clostridiales,Clostridia,Firmicutes,Bacteria,ERR414330,FP929055,0.979104305476795,3.2148851752673e-05,1.88527142602071,0.988279292764551,0
